2022-11-30,3.79,0.7,1.19,1.5,3.49,1.5,3.99,6.49,1.49,4.99,2.99,0.99,1.79,4.29,3.99,4.99,1.99,4.29,1.5,0.5,2.49,2.49,5.99,3.99,1.69,6.99,7.99,1.29,5.99,1.79,6.99,4.49,1.99,0.7,4.99,2.5,1.29,5.29,1.29,4.69,1.99,6.99,6.79,1.59,2.99,4.99,1.5,1.29,1.99,0.99,4.29,1.0,7.49,2.49,1.5,0.79,2.19,0.99,4.99,1.25,0.69,0.99,3.99,1.25,2.49,1.0,5.99,3.99,2.99,1.99,3.69,1.29,0.99,0.99,0.99,1.79,1.99,1.99,4.99,4.69,3.49,2.49,1.99,0.7,0.7,1.25,7.99,2.49,3.99,0.7,1.79,2.0,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2022-12-07,3.79,0.7,1.19,1.5,3.49,1.5,3.99,6.49,1.49,4.99,1.99,0.99,1.79,4.29,3.99,5.69,1.99,4.29,1.5,0.5,2.49,2.49,5.49,3.99,1.69,6.99,7.99,1.29,5.49,1.79,6.99,4.49,0.99,0.7,4.99,2.5,1.29,5.29,1.29,4.69,1.99,6.99,6.79,1.59,2.99,3.49,1.5,1.49,1.99,1.49,4.29,1.0,7.99,2.49,1.5,0.79,2.19,0.99,4.99,1.25,0.69,0.99,3.99,1.25,2.49,1.0,5.99,3.99,2.99,1.79,3.79,1.29,0.99,0.99,0.99,1.79,1.99,1.99,4.99,4.69,3.49,2.37,1.99,0.7,0.7,1.25,8.99,2.99,3.99,0.7,1.79,1.99,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2022-12-14,3.79,0.7,1.19,1.5,3.49,1.5,3.99,6.49,1.49,4.99,2.99,0.99,1.79,3.79,3.99,5.69,2.19,3.99,1.25,0.5,2.99,2.49,5.49,3.49,1.69,6.99,7.99,1.29,5.49,1.79,6.99,3.49,1.99,0.7,4.99,2.5,1.29,5.29,1.29,4.99,1.99,7.49,6.79,1.59,2.99,3.49,1.5,2.49,1.99,2.79,4.29,1.0,8.49,2.49,1.5,0.79,2.19,0.99,5.29,1.25,0.69,0.99,3.99,1.25,2.49,1.0,5.99,3.99,2.99,1.79,3.49,1.29,0.99,0.99,0.99,1.79,1.99,1.99,4.99,4.69,3.49,2.37,1.99,0.7,0.7,1.25,8.99,2.99,3.99,0.7,1.79,1.99,3.29,2.49,2.49,2.99,1.5,2.99,2.69
2022-12-21,3.79,0.7,1.19,1.5,3.49,1.5,3.99,6.49,1.49,4.99,2.99,0.99,1.79,3.79,3.99,5.69,2.19,3.99,1.25,0.5,2.99,2.49,5.49,3.49,1.69,6.99,7.99,1.29,5.49,1.79,6.99,3.49,1.99,0.7,4.99,2.5,1.29,5.29,1.29,4.99,1.99,7.49,6.79,1.59,3.49,3.69,1.5,2.49,1.99,2.79,4.29,1.39,8.49,2.49,1.5,0.79,2.19,0.99,5.29,1.25,0.69,0.69,3.99,1.25,2.49,1.0,5.99,3.99,2.99,1.79,3.49,1.29,0.99,0.99,0.99,1.79,1.99,1.99,4.99,4.69,3.49,2.37,1.99,0.7,0.7,1.25,8.99,3.49,3.99,0.7,1.79,2.0,3.29,2.49,2.49,2.99,1.25,2.99,2.69
2022-12-28,3.79,0.7,1.19,1.5,3.49,1.5,3.99,6.49,1.49,4.99,3.49,0.99,1.79,3.29,3.99,5.49,2.19,4.29,1.5,0.5,2.99,2.49,5.49,3.99,1.69,6.99,7.99,1.29,5.49,1.79,6.99,3.49,1.99,0.7,4.99,2.5,1.29,5.29,1.29,5.59,1.99,7.49,6.79,1.59,3.49,3.99,1.5,2.49,1.99,2.79,4.29,1.0,8.49,2.49,1.5,0.99,2.19,0.99,5.79,1.25,0.69,0.99,3.99,1.25,2.49,1.0,5.99,3.99,2.99,1.99,3.79,1.29,0.99,0.99,0.99,1.79,1.99,1.99,4.99,4.69,3.49,2.37,1.99,0.7,0.7,1.25,8.99,3.49,3.99,0.7,1.79,2.0,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2023-01-04,3.79,0.7,1.19,1.5,3.49,1.5,3.99,6.49,1.49,4.99,3.49,0.99,1.79,3.29,3.99,5.99,2.19,4.29,1.5,0.5,2.99,2.49,5.99,3.99,1.69,6.99,7.99,1.29,5.99,1.79,6.99,3.49,1.99,0.7,4.99,2.89,1.29,5.29,1.29,5.59,1.99,7.49,6.79,1.59,3.49,4.99,1.5,2.49,1.99,2.79,4.29,1.39,8.49,2.49,1.5,0.99,2.19,0.99,5.79,1.5,0.69,0.99,3.99,1.5,2.49,1.09,5.99,3.99,2.99,1.99,3.79,1.29,0.99,0.99,0.99,1.79,1.99,1.99,4.99,4.69,3.49,2.37,1.99,0.7,0.7,1.25,8.99,3.49,3.99,0.7,1.79,2.49,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2023-01-11,3.79,0.7,1.19,1.5,3.99,1.5,3.99,6.49,1.49,4.99,3.49,0.99,1.69,4.29,3.99,5.49,2.29,3.49,1.5,0.5,2.99,1.99,5.49,3.99,1.69,7.99,7.99,1.29,5.49,1.79,6.99,3.99,1.99,0.7,4.99,2.89,1.29,5.29,1.29,4.99,2.19,6.99,5.99,1.59,3.49,3.69,1.5,1.25,2.29,1.25,4.29,1.39,6.49,2.49,1.5,0.99,2.19,0.99,5.79,1.79,0.69,0.99,3.99,1.79,2.49,1.09,5.99,3.99,2.99,1.99,3.49,1.29,0.99,0.99,0.99,1.69,1.99,1.99,4.99,4.69,3.49,2.37,1.99,0.7,0.7,1.25,8.99,3.49,3.99,0.7,1.69,1.99,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2023-01-18,3.79,0.6,1.19,1.59,3.99,1.59,3.99,6.49,1.49,4.99,3.49,0.99,1.69,4.49,3.99,4.99,2.29,3.99,1.5,0.5,2.99,1.99,5.49,3.49,1.69,7.99,7.99,1.29,5.49,1.79,7.99,4.49,1.99,0.6,4.99,2.89,1.29,5.29,1.29,4.99,2.19,6.99,6.99,1.59,3.49,3.69,1.59,1.25,2.29,1.25,4.29,1.49,6.49,2.49,1.5,0.99,2.19,0.99,5.79,1.79,0.69,0.99,3.99,1.79,2.49,1.09,5.99,3.99,2.99,1.99,3.49,1.29,0.99,0.99,0.99,1.69,1.99,1.99,4.99,4.99,3.49,2.37,1.99,0.6,0.6,1.25,8.99,3.49,3.99,0.6,1.69,1.99,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2023-01-25,3.79,0.6,1.19,1.59,3.99,1.59,3.79,6.49,1.49,4.99,3.49,0.99,1.69,4.49,3.99,4.99,2.29,4.79,1.5,0.5,2.99,1.99,5.49,3.99,1.69,7.99,7.99,1.29,5.49,1.79,7.99,4.49,1.99,0.6,4.99,2.89,1.29,5.29,1.29,3.5,2.19,6.99,7.29,1.59,3.49,3.99,1.59,1.25,2.29,1.25,4.29,1.49,6.49,2.49,1.5,0.99,2.19,0.99,5.79,1.79,0.69,0.99,3.99,1.79,2.49,1.09,5.99,3.79,2.99,1.99,3.99,1.29,0.99,0.99,0.99,1.69,1.99,1.99,4.99,4.99,3.49,2.37,1.99,0.6,0.6,1.25,8.99,3.49,3.79,0.6,1.69,1.99,3.29,2.49,2.49,2.99,1.79,2.99,2.69
2023-02-01,3.79,0.6,1.29,1.59,3.99,1.59,3.79,7.49,1.49,4.99,1.99,0.99,1.69,4.49,3.99,5.99,2.29,4.79,1.5,0.5,2.99,1.99,5.99,3.99,1.69,7.99,7.99,1.29,5.99,1.79,7.99,4.49,1.99,0.6,5.99,2.89,1.29,5.29,1.29,5.59,2.19,6.99,7.29,1.59,3.49,3.99,1.59,2.49,2.29,2.79,4.29,1.49,8.49,2.49,3.79,0.99,2.29,0.99,5.79,1.79,0.75,0.99,3.99,1.79,2.49,1.09,5.99,3.79,2.99,1.99,3.99,1.29,0.99,0.99,0.99,1.69,1.99,1.99,5.49,4.99,3.49,2.37,1.99,0.6,0.6,1.25,8.99,3.49,3.79,0.6,1.69,2.99,3.29,2.49,2.49,2.99,1.79,2.99,2.79
2023-02-08,3.79,0.6,1.29,1.59,3.99,1.59,3.99,7.49,1.49,4.99,3.49,0.99,1.69,3.0,2.99,5.49,2.29,4.79,1.5,0.5,2.99,1.99,4.5,3.49,1.69,7.99,7.99,1.29,4.5,1.89,7.99,2.5,1.99,0.6,4.99,2.89,1.29,5.29,1.29,3.99,2.49,6.99,7.29,1.59,3.79,3.49,1.59,1.25,2.29,1.25,4.29,1.29,8.99,2.49,1.67,0.99,2.29,1.19,5.79,1.79,0.75,0.99,3.99,1.79,2.99,1.09,6.49,3.99,2.99,1.99,3.49,1.29,1.19,0.99,1.19,1.69,1.99,2.99,3.99,4.99,3.49,2.37,2.99,0.6,0.6,1.25,8.99,3.79,3.99,0.6,1.69,1.99,3.29,2.49,2.99,2.99,1.79,2.99,2.39
2023-02-22,3.79,0.7,1.29,1.59,3.99,1.59,3.99,6.49,1.49,4.99,1.99,0.99,1.69,4.49,2.99,5.99,2.29,4.29,1.5,0.5,2.99,1.99,6.49,3.99,1.69,7.99,7.99,1.29,6.49,1.79,7.99,2.5,1.99,0.7,4.99,2.89,1.29,5.49,0.99,4.5,2.49,6.99,7.29,1.79,3.79,4.79,1.59,1.69,2.29,1.69,4.29,1.29,7.49,2.49,1.25,0.79,2.29,1.19,4.99,1.79,0.75,0.99,3.99,1.79,2.99,1.09,6.49,3.99,2.99,1.99,3.79,1.29,1.19,0.99,1.19,1.69,1.99,2.99,4.99,4.99,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.79,3.99,0.7,1.69,1.99,3.29,2.49,2.99,2.99,1.79,2.99,2.39
2023-03-01,3.99,0.7,1.29,1.59,3.99,1.59,3.99,6.49,1.49,4.99,2.99,0.99,1.69,4.49,3.49,4.79,2.29,4.49,1.5,0.5,2.99,1.99,4.49,3.99,1.69,7.99,7.99,1.29,4.49,1.89,7.99,4.49,1.99,0.7,5.99,2.89,1.29,5.49,0.99,5.49,2.49,6.99,7.29,1.79,3.79,4.79,1.59,1.69,2.29,1.69,4.49,1.0,8.99,2.49,1.5,0.79,2.29,1.19,4.99,1.79,0.75,0.99,3.99,1.79,2.99,1.09,6.49,3.99,2.99,2.39,3.99,1.29,1.19,0.99,1.19,1.69,1.99,2.99,4.99,4.79,3.49,2.37,2.99,0.7,0.7,1.25,5.99,3.79,3.99,0.7,1.69,1.99,3.29,2.49,2.99,2.99,1.79,2.99,2.39
2023-03-08,3.99,0.7,1.29,1.59,3.99,1.59,3.5,5.99,1.49,4.99,2.99,0.99,1.79,4.49,2.99,5.49,2.29,4.49,1.5,0.5,2.29,1.99,6.49,2.5,1.69,7.99,7.99,1.29,6.49,1.89,7.99,4.49,1.99,0.7,5.99,2.5,1.29,4.29,0.99,5.59,2.49,7.49,7.29,1.79,3.99,3.29,1.59,1.25,2.29,1.25,4.49,1.0,8.99,2.49,1.5,0.79,1.99,1.19,4.99,1.79,0.75,0.99,3.99,1.79,2.99,1.09,6.49,3.5,2.29,2.29,2.5,1.29,1.19,0.99,1.19,1.79,1.99,2.99,4.99,4.79,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.99,3.5,0.7,1.79,1.99,3.29,2.49,2.99,2.99,1.79,2.99,2.39
2023-03-15,3.99,0.7,1.29,1.59,3.99,1.59,3.5,5.99,1.49,4.99,2.99,0.99,1.79,4.29,2.79,5.99,2.29,4.79,1.25,0.5,2.29,2.49,6.49,3.29,1.69,7.99,7.99,0.99,6.49,1.89,2.99,4.49,1.99,0.7,5.99,2.5,1.29,4.29,0.99,5.59,2.49,7.49,5.49,1.79,3.99,3.79,1.59,1.25,2.29,1.25,4.49,1.0,8.99,2.49,1.5,0.79,1.99,1.19,5.79,1.79,0.75,0.99,3.99,1.79,2.99,1.0,6.49,3.5,2.29,2.29,3.29,0.99,1.19,0.99,1.19,1.79,1.99,2.99,4.49,4.99,3.49,2.37,2.99,0.7,0.7,1.25,6.49,3.99,3.5,0.7,1.79,1.99,3.29,2.49,2.99,2.99,1.79,2.99,2.39
2023-03-22,3.99,0.7,1.29,1.0,3.99,1.0,3.5,5.99,1.49,4.99,1.99,0.99,1.79,4.29,2.99,5.99,2.29,4.79,1.25,0.5,2.29,2.49,6.49,3.99,1.69,7.99,7.99,1.29,6.49,1.89,6.99,4.49,1.99,0.7,5.49,2.5,1.29,4.29,0.99,5.49,2.49,7.99,5.49,1.79,3.99,3.79,1.0,2.49,2.29,2.99,4.49,1.0,8.99,2.49,1.5,0.79,1.99,1.19,5.79,1.79,0.75,0.99,3.99,1.79,2.99,1.0,6.49,3.5,2.29,2.29,3.49,1.29,1.19,0.99,1.19,1.79,1.99,2.99,4.99,4.99,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.99,3.5,0.7,1.79,1.99,3.29,2.49,2.99,2.99,1.79,2.99,2.39
2023-03-29,3.99,0.7,1.29,1.0,3.99,1.0,3.5,6.49,1.49,4.99,2.99,0.99,1.79,3.5,2.99,5.49,2.29,4.29,1.5,0.5,2.29,2.49,4.49,3.49,1.69,7.99,7.99,1.29,4.49,1.89,6.99,4.49,1.99,0.7,5.99,2.5,1.29,4.29,0.99,3.99,2.49,7.49,7.49,1.79,3.29,4.79,1.0,2.49,2.29,2.99,4.49,1.29,8.99,2.49,1.5,0.79,1.99,1.19,5.29,1.79,0.75,0.99,3.99,1.79,2.99,1.09,6.49,3.5,2.29,2.29,3.29,1.29,1.19,0.99,1.19,1.79,1.99,2.99,4.99,4.79,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.29,3.5,0.7,1.79,2.99,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-04-05,3.99,0.7,1.29,1.0,3.99,1.0,3.5,6.49,1.49,4.99,2.99,0.99,1.79,3.5,1.99,4.99,2.29,3.79,1.5,0.5,2.29,2.49,5.99,3.29,1.69,8.99,7.99,1.29,5.99,1.89,6.99,4.49,1.99,0.7,5.99,1.99,1.29,4.29,0.99,3.99,2.49,7.49,7.79,1.79,3.29,4.79,1.0,1.25,2.29,1.25,4.49,1.29,8.99,2.49,1.5,0.79,1.99,1.19,5.29,1.25,0.69,0.99,3.99,1.25,2.99,0.99,6.49,3.5,2.29,2.29,3.29,1.29,1.19,0.99,1.19,1.79,1.99,2.99,5.49,4.79,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.29,3.5,0.7,1.79,2.29,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-04-12,3.99,0.7,1.29,1.0,3.99,1.0,3.99,5.99,1.49,4.79,2.99,0.99,1.79,3.99,2.99,3.99,2.29,3.99,1.25,0.5,1.99,2.39,4.5,3.99,1.69,8.99,7.99,1.29,4.5,1.67,2.99,3.79,1.99,0.7,4.39,2.5,1.29,4.29,0.99,3.99,2.49,7.99,7.79,1.79,3.29,3.79,1.0,1.25,2.29,1.25,4.49,1.29,7.49,2.49,1.5,0.79,1.99,1.19,5.79,1.25,0.69,0.99,3.99,1.25,2.99,0.89,6.49,3.99,2.29,1.99,3.99,1.29,1.19,0.99,1.19,1.79,1.99,2.99,4.99,4.79,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.29,3.99,0.7,1.79,2.29,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-04-19,3.5,0.7,1.29,1.0,3.99,1.0,3.5,5.99,1.49,4.99,1.99,0.99,1.79,4.49,2.99,5.49,2.29,3.99,1.25,0.5,1.99,2.39,5.99,2.29,1.99,8.99,7.99,1.29,5.99,1.67,6.99,3.79,1.99,0.7,3.99,2.5,1.29,4.29,0.99,5.49,2.49,7.99,5.99,1.79,3.29,3.99,1.0,2.49,2.29,2.99,4.49,1.49,7.49,2.49,1.5,0.79,1.99,1.19,5.79,1.25,0.69,0.99,3.99,1.25,2.99,0.89,6.49,3.5,2.29,2.29,2.29,1.29,1.19,0.99,1.19,1.79,1.99,2.99,4.99,4.79,3.49,2.37,2.99,0.7,0.7,1.25,8.99,3.29,3.5,0.7,1.79,2.29,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-04-26,3.99,0.7,1.29,1.0,3.99,1.0,3.5,6.49,1.49,4.79,2.99,0.99,1.79,4.49,3.29,4.49,2.29,4.79,1.5,0.5,2.49,2.39,5.99,3.99,1.99,8.99,7.99,1.29,5.99,1.67,6.99,3.5,1.99,0.7,5.99,2.5,1.29,4.29,0.99,3.99,2.49,7.99,5.99,1.79,3.99,4.79,1.0,1.49,2.29,1.49,4.49,1.0,8.99,2.49,1.5,0.79,1.99,1.19,5.79,1.25,0.69,0.99,3.99,1.25,2.99,1.09,6.49,3.5,2.29,2.29,3.99,1.29,1.19,0.99,1.19,1.79,1.99,3.99,4.99,4.79,3.49,2.37,3.99,0.7,0.7,1.25,8.99,3.99,3.5,0.7,1.79,2.29,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-05-03,3.99,0.7,1.29,1.59,3.99,1.59,3.5,6.99,1.49,4.99,2.99,0.99,1.79,4.49,3.29,5.49,2.29,4.79,1.5,0.5,2.49,2.39,5.99,3.99,1.99,8.99,7.99,1.29,5.99,1.67,6.99,3.5,1.99,0.7,5.99,2.5,1.29,4.29,0.99,5.99,2.49,7.99,7.79,1.79,3.99,4.79,1.59,1.49,2.29,1.99,4.49,1.0,8.99,2.49,1.5,0.79,1.99,1.19,5.79,1.25,0.69,0.99,3.99,1.25,2.99,1.09,6.49,3.5,2.29,2.29,3.99,1.29,1.19,0.99,1.19,1.79,1.99,3.99,4.99,4.79,3.49,2.37,3.99,0.7,0.7,1.25,7.99,3.99,3.5,0.7,1.79,2.29,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-06-07,3.99,0.7,1.29,1.0,3.99,1.0,3.69,6.99,1.49,4.79,3.49,0.99,1.79,3.5,3.29,4.99,2.29,3.49,1.25,0.5,2.49,2.39,5.99,3.99,1.99,8.99,7.99,1.29,5.99,1.89,5.99,3.99,0.99,0.7,5.99,2.5,1.29,3.5,0.99,5.49,2.49,5.99,7.99,1.79,3.99,4.49,1.0,2.49,2.29,2.99,4.49,1.49,8.99,2.49,1.5,0.79,2.49,1.19,5.79,1.25,0.69,0.99,3.49,1.25,2.99,1.19,4.99,3.69,2.29,2.29,3.99,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,7.99,3.99,3.69,0.7,1.79,2.49,2.79,2.49,2.99,2.99,1.79,2.99,2.39
2023-06-14,3.99,0.7,1.29,1.0,3.99,1.0,3.0,6.99,1.49,4.99,1.99,0.99,1.79,3.5,3.29,6.49,2.39,4.29,1.5,0.5,2.49,2.39,5.0,3.79,1.99,8.99,7.99,0.99,5.0,1.89,5.99,3.49,1.99,0.7,5.99,2.5,1.29,4.29,0.99,4.49,2.49,7.99,5.49,1.79,3.99,4.29,1.0,1.79,2.29,2.99,4.49,1.49,8.49,2.49,1.5,0.79,2.49,1.19,5.49,1.25,0.69,0.99,3.49,1.25,1.49,1.19,4.99,3.0,2.29,2.29,3.79,0.99,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.49,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.0,0.7,1.79,2.49,2.79,2.49,1.49,2.99,1.79,2.99,2.39
